2020-04-19 02:32:29{GMT+0} INFO  [main] application.AppTester: The application has started...
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 385] org.apache.spark.executor.Executor: Running task 3.0 in stage 3.0 (TID 385)
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-9] org.apache.spark.scheduler.TaskSetManager: Starting task 15.0 in stage 3.0 (TID 386, localhost, executor driver, partition 15, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 344] org.apache.spark.executor.Executor: Finished task 156.0 in stage 3.0 (TID 344). 4358 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 184.0 in stage 3.0 (TID 370) in 41 ms on localhost (executor driver) (154/200)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 188.0 in stage 3.0 (TID 373) in 39 ms on localhost (executor driver) (155/200)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 386] org.apache.spark.executor.Executor: Running task 15.0 in stage 3.0 (TID 386)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 385] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 115 non-empty blocks including 115 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 385] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 386] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 113 non-empty blocks including 113 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 386] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 2 ms
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 193.0 in stage 3.0 (TID 377) in 33 ms on localhost (executor driver) (156/200)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 185.0 in stage 3.0 (TID 371) in 48 ms on localhost (executor driver) (157/200)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 179.0 in stage 3.0 (TID 365) in 62 ms on localhost (executor driver) (158/200)
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-9] org.apache.spark.scheduler.TaskSetManager: Starting task 22.0 in stage 3.0 (TID 387, localhost, executor driver, partition 22, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-9] org.apache.spark.scheduler.TaskSetManager: Starting task 23.0 in stage 3.0 (TID 388, localhost, executor driver, partition 23, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-9] org.apache.spark.scheduler.TaskSetManager: Starting task 29.0 in stage 3.0 (TID 389, localhost, executor driver, partition 29, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 387] org.apache.spark.executor.Executor: Running task 22.0 in stage 3.0 (TID 387)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 199.0 in stage 3.0 (TID 383) in 47 ms on localhost (executor driver) (159/200)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 156.0 in stage 3.0 (TID 344) in 163 ms on localhost (executor driver) (160/200)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 388] org.apache.spark.executor.Executor: Running task 23.0 in stage 3.0 (TID 388)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 389] org.apache.spark.executor.Executor: Running task 29.0 in stage 3.0 (TID 389)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 388] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 120 non-empty blocks including 120 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 388] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 389] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 127 non-empty blocks including 127 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 389] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 387] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 114 non-empty blocks including 114 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 387] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 347] org.apache.spark.executor.Executor: Running task 160.0 in stage 3.0 (TID 347)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 347] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 347] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 347] org.apache.spark.executor.Executor: Finished task 160.0 in stage 3.0 (TID 347). 4401 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.scheduler.TaskSetManager: Starting task 30.0 in stage 3.0 (TID 390, localhost, executor driver, partition 30, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 390] org.apache.spark.executor.Executor: Running task 30.0 in stage 3.0 (TID 390)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 160.0 in stage 3.0 (TID 347) in 191 ms on localhost (executor driver) (161/200)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 390] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 120 non-empty blocks including 120 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 390] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 380] org.apache.spark.executor.Executor: Running task 196.0 in stage 3.0 (TID 380)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 380] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 380] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 382] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 0 non-empty blocks including 0 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 378] org.apache.spark.executor.Executor: Finished task 194.0 in stage 3.0 (TID 378). 4401 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 384] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 158 non-empty blocks including 158 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 384] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 15 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 382] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 12 ms
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-9] org.apache.spark.scheduler.TaskSetManager: Starting task 36.0 in stage 3.0 (TID 391, localhost, executor driver, partition 36, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 380] org.apache.spark.executor.Executor: Finished task 196.0 in stage 3.0 (TID 380). 4358 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 382] org.apache.spark.executor.Executor: Finished task 198.0 in stage 3.0 (TID 382). 4358 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 194.0 in stage 3.0 (TID 378) in 141 ms on localhost (executor driver) (162/200)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 391] org.apache.spark.executor.Executor: Running task 36.0 in stage 3.0 (TID 391)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 391] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 115 non-empty blocks including 115 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 391] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 2 ms
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-6] org.apache.spark.scheduler.TaskSetManager: Starting task 40.0 in stage 3.0 (TID 392, localhost, executor driver, partition 40, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-6] org.apache.spark.scheduler.TaskSetManager: Starting task 44.0 in stage 3.0 (TID 393, localhost, executor driver, partition 44, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 196.0 in stage 3.0 (TID 380) in 154 ms on localhost (executor driver) (163/200)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 198.0 in stage 3.0 (TID 382) in 153 ms on localhost (executor driver) (164/200)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 392] org.apache.spark.executor.Executor: Running task 40.0 in stage 3.0 (TID 392)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 393] org.apache.spark.executor.Executor: Running task 44.0 in stage 3.0 (TID 393)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 392] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 117 non-empty blocks including 117 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 392] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 393] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 159 non-empty blocks including 159 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 393] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 387] org.apache.spark.executor.Executor: Finished task 22.0 in stage 3.0 (TID 387). 4611 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager: Starting task 46.0 in stage 3.0 (TID 394, localhost, executor driver, partition 46, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 22.0 in stage 3.0 (TID 387) in 245 ms on localhost (executor driver) (165/200)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 394] org.apache.spark.executor.Executor: Running task 46.0 in stage 3.0 (TID 394)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 394] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 186 non-empty blocks including 186 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 394] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 390] org.apache.spark.executor.Executor: Finished task 30.0 in stage 3.0 (TID 390). 4611 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-5] org.apache.spark.scheduler.TaskSetManager: Starting task 47.0 in stage 3.0 (TID 395, localhost, executor driver, partition 47, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 395] org.apache.spark.executor.Executor: Running task 47.0 in stage 3.0 (TID 395)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 30.0 in stage 3.0 (TID 390) in 335 ms on localhost (executor driver) (166/200)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 391] org.apache.spark.executor.Executor: Finished task 36.0 in stage 3.0 (TID 391). 4611 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-4] org.apache.spark.scheduler.TaskSetManager: Starting task 53.0 in stage 3.0 (TID 396, localhost, executor driver, partition 53, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 36.0 in stage 3.0 (TID 391) in 289 ms on localhost (executor driver) (167/200)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 396] org.apache.spark.executor.Executor: Running task 53.0 in stage 3.0 (TID 396)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 395] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 105 non-empty blocks including 105 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 395] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 1 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 386] org.apache.spark.executor.Executor: Finished task 15.0 in stage 3.0 (TID 386). 4611 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-3] org.apache.spark.scheduler.TaskSetManager: Starting task 58.0 in stage 3.0 (TID 397, localhost, executor driver, partition 58, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 15.0 in stage 3.0 (TID 386) in 407 ms on localhost (executor driver) (168/200)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 397] org.apache.spark.executor.Executor: Running task 58.0 in stage 3.0 (TID 397)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 397] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 163 non-empty blocks including 163 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 397] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 396] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 125 non-empty blocks including 125 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 396] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 42 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 388] org.apache.spark.executor.Executor: Finished task 23.0 in stage 3.0 (TID 388). 4611 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager: Starting task 70.0 in stage 3.0 (TID 398, localhost, executor driver, partition 70, ANY, 7767 bytes)
2020-04-19 02:33:38{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 23.0 in stage 3.0 (TID 388) in 489 ms on localhost (executor driver) (169/200)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 398] org.apache.spark.executor.Executor: Running task 70.0 in stage 3.0 (TID 398)
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 398] org.apache.spark.storage.ShuffleBlockFetcherIterator: Getting 122 non-empty blocks including 122 local blocks and 0 remote blocks
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 398] org.apache.spark.storage.ShuffleBlockFetcherIterator: Started 0 remote fetches in 0 ms
2020-04-19 02:33:38{GMT+0} INFO  [Executor task launch worker for task 389] org.apache.spark.executor.Executor: Finished task 29.0 in stage 3.0 (TID 389). 4611 bytes result sent to driver
2020-04-19 02:33:38{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager: Starting task 72.0 in stage 3.0 (TID 399, localhost, executor driver, partition 72, ANY, 7767 bytes)
